document_id,page_index,heading_text,condition,detector_status,verification_status
INE044A01036_2012,26,MANAGEMENT Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2012,28,MANAGEMENT Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2012,29,"Statements in this “Management Discussion and Analysis” describing the Company’s objectives, project",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2012,31,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2012,31,The Management Discussion and Analysis on the operations of the Company is provided in a,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,1,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,6,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,7,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,8,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,9,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,10,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,11,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,12,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,13,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,14,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,15,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,16,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,17,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,18,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,19,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,20,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,21,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,22,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,23,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,24,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,25,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,26,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,27,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,28,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,29,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,30,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,31,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,32,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,33,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,33,Statements in this “Management Discussion and Analysis”,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,35,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2013,35,The Management Discussion and Analysis on the operations of,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2017,32,Statements in this ‘Management Discussion and Analysis’ describing,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2017,38,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2017,38,The Management Discussion and Analysis as prescribed under Part B,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2017,65,the Management Discussion and Analysis of financial,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,9,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,11,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,13,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,15,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,17,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,19,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,21,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,23,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,25,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,25,Statements in this ‘Management Discussion and Analysis’ describing,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,30,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,30,The Management Discussion and Analysis as prescribed under Part B,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2018,52,"Management Discussion and Analysis of financial condition,",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,2,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,16,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,17,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,18,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,19,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,20,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,21,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,22,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,23,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,24,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,25,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,26,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,27,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,28,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,29,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,30,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,31,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,32,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,33,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,34,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,35,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,36,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,37,Statements in this ‘Management Discussion and Analysis’,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,37,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,40,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2024,40,The Management Discussion and Analysis as prescribed,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,2,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,16,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,16,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,17,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,18,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,19,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,20,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,21,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,22,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,23,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,24,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,25,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,26,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,27,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,28,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,29,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,30,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,31,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,32,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,33,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,34,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,35,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,36,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,37,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,38,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,39,Statements in this ‘Management Discussion and Analysis’,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,39,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,40,in the ‘Management Discussion and Analysis Report’.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,44,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,44,The Management Discussion and Analysis as prescribed,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE044A01036_2025,87,"Board’s Report, the Management Discussion and Analysis Report, Auditor’s Report, and other important",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2012,4,Review of Operations,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2012,4,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2012,23,Review of Operations,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2012,80,"the Stock Exchanges, a Management Discussion and Analysis,",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2012,88,Management Discussion and Analysis 2011-12,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2012,125,Management Discussion & Analysis Report (MD&A Report) –,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2013,4,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2013,48,"Stock Exchanges, a Management Discussion and Analysis,",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2013,56,Management Discussion and Analysis 2012-13,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2013,94,Management Discussion & Analysis Report (MD&A Report) –,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,31,"For a detailed narrative on Risks and Opportunities, please refer to the Management Discussion and A",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,67,Annexure 2 – Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,69,5. Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,92,DIVIDEND DISTRIBUTION POLICY  /  MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,93,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,94,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,96,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,98,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,100,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,102,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,104,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2017,106,MANAGEMENT DISCUSSION AND ANALYSIS / REPORT ON CSR ACTIVITIES,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,75,Annexure 2 – Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,77,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,77,The Management Discussion and Analysis as required in terms of,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,98,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,98,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,100,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,102,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,104,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,106,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,108,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,110,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,112,Management Discussion and Analysis | Annual Report on CSR Activities,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2018,120,Opportunities sections of the Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2024,157,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2024,157,The Management Discussion and Analysis as required,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2024,177,forms part of Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2024,183,Management Discussion and Analysis 2023-24,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2024,296,Management Discussion and Analysis and Board’s report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2024,421,comprises the Management Discussion and Analysis and,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2025,133,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2025,133,The Management Discussion and Analysis as required in,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2025,150,forms part of Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2025,156,Management Discussion and Analysis 2024-25,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2025,264,the Management Discussion and Analysis and Board’s,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE081A01020_2025,395,the Management Discussion and Analysis and Board's,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2012,1,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2012,28,"exchanges, Management Discussion and Analysis, Corporate",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2012,38,1. The Management's Discussion and Analysis of financial,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2012,41,vii) The Management Discussion and Analysis forms part of the,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2013,1,Management Discussion and Analysis	...................	 58,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2013,38,"Exchanges, the Management Discussion and Analysis, the",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2013,51,vii) The Management Discussion and Analysis forms part of the,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2017,2,Management discussion and analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2017,48,Management Discussion and Analysis Report.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2017,48,"Regulations, the Management Discussion and Analysis, the",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2018,10,29  Management discussion and analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2018,53,The statements in the ‘Management discussion and analysis’ section with regard to projections estima,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2018,62,Management Discussion and Analysis Report.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2018,62,"Regulations, the Management Discussion and Analysis, the",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2018,102,under the Management Discussion and Analysis Report.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2024,19,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2024,154,Governance Report and Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2024,156,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2024,188,the Management Discussion and Analysis Report.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2024,189,under the Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,23,128	 Management discussion and analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,165,statements’ within the meaning of applicable securities laws and regulations. The Management Discuss,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,171,provided in the Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,176,and Management Discussion and Analysis Report.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,178,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,209,entitled thereto. The Management Discussion and Analysis Report forms part of the Integrated Annual ,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,214,"vi)	 In terms of the Listing Regulations, the Management Discussion and Analysis Report forms part o",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,214,explanation thereof) have been adequately covered under the Management Discussion and Analysis Repor,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE119A01028_2025,215,under the Management Discussion and Analysis Report forming part of the Annual Report.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2012,9,REVIEW OF OPERATIONS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2012,14,ANNEXURE 1: MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2012,28,The management discussion and analysis forms part of,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2013,14,ANNEXURE 1: MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2013,32,The management discussion and analysis forms part,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2017,2,Management Discussion and Analysis .................................................................,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2017,15,"in detail in the Management Discussion & Analysis, which",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2017,41,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2017,63,Management discussion and analysis of,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2017,71,The Management Discussion and Analysis forms,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,5,MANAGEMENT DISCUSSION AND ANALYSIS,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,20,"You can read more about the Company’s performance in the Management Discussion and Analysis (MDA), w",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,25,"the Management Discussion and Analysis, Business Responsibility Report, Report on Corporate Governan",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,26,The ‘Sustainable Business’ section of the Management Discussion and Analysis describes our consisten,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,46,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,48,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,50,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,52,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,54,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,56,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,58,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,60,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,62,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,64,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,66,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,79,The Management Discussion and Analysis forms part of the,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2018,82,to the Management Discussion and Analysis report.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2024,2,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2024,42,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2024,52,Management Discussion and Analysis Report form part of,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2024,58,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2025,3,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2025,57,Management Discussion and Analysis Report form part of,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE151A01013_2025,62,Management Discussion and Analysis Report,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2012,1,Report of the Directors & Management Discussion and Analysis ................ 36,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2012,36,Directors & Management Discussion and Analysis.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2012,49,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2012,120,Directors & Management Discussion and Analysis under the Excise section. In the opinion of the Direc,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2013,1,Report of the Directors & Management Discussion and Analysis ...............................,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2013,46,Directors & Management Discussion and Analysis.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2013,59,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2013,135,Directors & Management Discussion and Analysis under the Excise section. In the opinion of the Direc,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,1,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,42,Management discussion and analysis of financial,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,44,& Management Discussion and Analysis’ in the,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,49,Management Discussion and Analysis’ and in the,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,50,Management Discussion and Analysis as required,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,50,Management Discussion and Analysis’ in the Report and,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,51,of Directors & Management Discussion and Analysis’.,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2017,65,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,3,Management Discussion and Analysis,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,7,"* For details, please refer to the section ‘Report of the Board of Directors & Management Discussion",mda_heading_candidate,CANDIDATE,NOT_REVIEWED
INE154A01025_2018,40,Management discussion and analysis of financial,mda_heading_candidate,CANDIDATE,NOT_REVIEWED
